x,y,u,v,p
0.200977,0.0936202,-0.003821904745001778,-0.00014355118139206788,-0.30744910432344386
0.201759,0.0935733,-0.002355195833578251,-0.00015288258476240868,-0.3068716482526056
0.20254,0.0935259,-0.001830008701457666,-0.00015124011370120855,-0.306299430947633
0.203321,0.0934781,-0.001998736032778313,-0.0001450131700284049,-0.3057288498176203
0.204103,0.0934298,-0.0022543959419056726,-0.00013644314464464002,-0.30515358723820113
0.204884,0.0933811,-0.0023267497983705723,-0.0001282437930485867,-0.3045704661037436
0.205665,0.0933318,-0.001850440353822502,-0.00011987728290007343,-0.3039722869208361
0.206446,0.0932822,-0.0007947246022546226,-0.0001072066970684007,-0.30335965453378533
0.207227,0.093232,0.00034918624575332077,-9.060428792543092e-05,-0.30274134987040136
0.208008,0.0931815,0.00034624146343559123,-7.213154458422273e-05,-0.30212963850346203
0.208788,0.0931304,-0.0004045887092434125,-5.775728943473465e-05,-0.30152752123623544
0.209569,0.0930789,0.00035276301716962105,-5.07485582195246e-05,-0.3009197715760103
0.21035,0.093027,0.000554550713613067,-3.655253575437429e-05,-0.3003123174782248
0.211131,0.0929746,-0.00010143219844952487,-2.0825847814289887e-05,-0.29970441891084665
0.211911,0.0929218,9.863077324977435e-06,-1.164122583643349e-05,-0.2990981472843336
0.212692,0.0928685,0.0010482934190278797,-5.162987346480691e-06,-0.2984952532377951
0.213472,0.0928148,0.0008920024492550605,1.5978428162680104e-05,-0.2979004378172836
0.214253,0.0927606,0.00033448302079724934,4.2169094985941254e-05,-0.2973102200091429
0.215033,0.092706,0.0003436467414014298,6.0263381050778024e-05,-0.29672492722963106
0.215814,0.092651,0.0010736491945877427,6.383243964736858e-05,-0.29614098190965427
0.216594,0.0925955,0.002180847132771251,5.801635019835329e-05,-0.29555340866803026
0.217374,0.0925397,0.0021616368706192076,6.614419984833109e-05,-0.2949565091000769
0.218154,0.0924833,0.0009866917299191451,8.637687215809172e-05,-0.2943607182587425
0.218935,0.0924266,0.0006543096255572241,8.901584442346545e-05,-0.293773072407426
0.219715,0.0923694,0.0004705095654092497,8.989976750207879e-05,-0.2931537126752525
0.220495,0.0923118,0.0002456165370426167,9.548321308783102e-05,-0.29247983094647634
0.221275,0.0922538,-0.00029632319394405377,0.00010520425431234542,-0.29173969808258626
0.222055,0.0921954,-0.0006836795589202297,0.00011616009442068384,-0.29097477899653357
0.222835,0.0921365,-0.00014520077519079708,0.00012471174052921882,-0.2902374196948243
